Center Image,Left Image,Right Image,Steering,Throttle,Brake,Speed
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_20_287.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_20_287.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_20_287.jpg,0,0.02516717,0,1.989654
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_20_359.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_20_359.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_20_359.jpg,0,0,0,1.94852
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_20_475.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_20_475.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_20_475.jpg,-0.3,0,0,1.919115
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_20_576.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_20_576.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_20_576.jpg,-0.03816319,0,0,1.899151
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_20_648.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_20_648.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_20_648.jpg,0,0,0,1.883722
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_20_785.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_20_785.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_20_785.jpg,0,0,0,1.861064
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_20_901.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_20_901.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_20_901.jpg,0,0,0,1.838678
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_20_976.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_20_976.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_20_976.jpg,0,0,0,1.823904
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_125.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_125.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_125.jpg,0,0,0,1.940013
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_257.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_257.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_257.jpg,0,0,0,1.912237
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_331.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_331.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_331.jpg,0,0,0,1.89654
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_405.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_405.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_405.jpg,-0.15,0,0,1.883415
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_480.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_480.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_480.jpg,0,0,0,1.867271
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_555.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_555.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_555.jpg,0,0,0,1.851936
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_629.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_629.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_629.jpg,0,0,0,1.836728
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_706.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_706.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_706.jpg,0,0,0,1.825403
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_782.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_782.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_782.jpg,0,0,0,1.810409
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_868.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_868.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_868.jpg,-0.2,0.2192071,0,1.95781
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_21_946.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_21_946.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_21_946.jpg,-0.4,0.444783,0,2.411855
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_023.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_023.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_023.jpg,-0.1850821,0.1850821,0,2.545634
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_153.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_153.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_153.jpg,0,0,0,2.537866
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_246.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_246.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_246.jpg,-0.2,0,0,2.513882
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_383.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_383.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_383.jpg,-0.2170202,0,0,2.473912
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_452.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_452.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_452.jpg,-0.01043719,0,0,2.450869
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_533.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_533.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_533.jpg,0,0,0,2.43087
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_609.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_609.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_609.jpg,-0.2,0,0,2.407927
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_685.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_685.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_685.jpg,-0.35,0,0,2.387423
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_760.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_760.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_760.jpg,-0.5500001,0,0,2.356355
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_841.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_841.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_841.jpg,-0.7500002,0,0,2.320079
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_917.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_917.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_917.jpg,-0.7003978,0,0,2.299649
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_22_995.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_22_995.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_22_995.jpg,-0.4648229,0,0,2.287115
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_075.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_075.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_075.jpg,-0.2258969,0,0,2.270024
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_156.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_156.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_156.jpg,-0.4258969,0,0,2.245285
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_231.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_231.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_231.jpg,-0.625897,0,0,2.213526
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_308.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_308.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_308.jpg,-0.4606079,0,0,2.19934
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_420.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_420.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_420.jpg,-0.1272628,0,0,2.1743
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_532.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_532.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_532.jpg,0,0,0,2.14704
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_679.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_679.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_679.jpg,0,0,0,2.11694
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_752.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_752.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_752.jpg,-0.2,0,0,2.096826
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_870.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_870.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_870.jpg,-0.08286916,0,0,2.067855
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_23_946.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_23_946.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_23_946.jpg,0,0,0,2.054903
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_024.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_024.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_024.jpg,0,0,0,2.038385
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_143.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_143.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_143.jpg,0,0.235671,0,2.212414
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_230.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_230.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_230.jpg,0,0.4774561,0,2.673953
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_262.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_262.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_262.jpg,0,0.712458,0,3.353211
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_347.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_347.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_347.jpg,0,0.4590991,0,3.774826
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_420.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_420.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_420.jpg,0,0.239868,0,3.984761
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_502.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_502.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_502.jpg,-0.2,0.485325,0,4.409779
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_589.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_589.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_589.jpg,0,0.745611,0,5.253134
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_667.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_667.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_667.jpg,0,0.507858,0,5.714482
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_744.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_744.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_744.jpg,0,0.276642,0,5.89305
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_921.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_921.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_921.jpg,0,0.8004239,0,7.494536
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_24_988.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_24_988.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_24_988.jpg,0,1,0,8.387241
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_076.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_076.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_076.jpg,-0.2,0.7365971,0,9.042405
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_230.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_230.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_230.jpg,0,0.2764121,0,9.663894
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_309.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_309.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_309.jpg,0,0.03671199,0,9.640705
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_379.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_379.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_379.jpg,0,0,0,9.585531
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_453.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_453.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_453.jpg,0,0,0,9.508482
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_531.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_531.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_531.jpg,0,0,0,9.432056
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_617.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_617.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_617.jpg,-0.2,0,0,9.345441
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_703.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_703.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_703.jpg,-0.003879189,0,0,9.268456
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_809.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_809.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_809.jpg,0,0,0,9.156658
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_25_925.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_25_925.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_25_925.jpg,0,0,0,9.064711
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_26_039.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_26_039.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_26_039.jpg,-0.3,0,0,8.930265
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_48_26_149.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_48_26_149.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_48_26_149.jpg,-0.008051991,0,0,8.816566
